record_id,ideology_response,gender,race,age,zip,variable1,variable2,variable3,variable4,variable5
16,Moderate,male,caucasian,52,85936,0.05168,0.03875,28378,0.04522,57.4
18,Moderate,male,caucasian,59,86426,0.01791,0.04086,40157,0.07269,19.2
19,Moderate,male,caucasian,55,85210,0.04614,0.01527,29769,0.7187,67.1
20,Liberal,male,caucasian,52,85286,0.02548,0.09857,55223,0.17311,81.3
21,Moderate,male,caucasian,24,85213,0.00636,0.16684,92750,0.05734,68.4
22,Liberal,male,caucasian,68,92119,0,0.14414,46083,0.54737,79.1
25,Conservative,male,black,36,94580,0,0.05461,87917,0.24719,17.3
26,Moderate,male,caucasian,65,94553,0.02857,0.0614,22188,0.90328,93.9
27,Moderate,male,caucasian,43,95682,0,0.10288,49201,0.28037,60.8
29,Moderate,male,caucasian,39,91307,0.01887,0.14124,118011,0,64.3
30,Conservative,male,caucasian,33,91301,0.00904,0.23537,147610,0,27.4
34,Conservative,male,asian,38,91755,0.03512,0.08576,62910,0.3296,33.8
38,Liberal,male,caucasian,63,92869,0.02228,0.13628,109583,0.04331,83.7
41,Conservative,male,caucasian,50,92869,0,0.13428,94038,0.08895,7.9
42,Conservative,male,caucasian,67,95670,0.01424,0.18558,100221,0.05565,8.4
43,Liberal,male,caucasian,60,95818,0.05385,0.20556,76375,0.11346,97
44,Conservative,male,caucasian,59,91737,0.00342,0.08266,93487,0.27577,69.1
45,Moderate,male,caucasian,69,92084,0,0.04724,21250,0,6.4
47,Moderate,male,caucasian,31,95125,0.00215,0.18989,126058,0,77.3
48,Moderate,male,caucasian,71,95035,0.06775,0.18565,90744,0.04906,25.9
51,Conservative,male,caucasian,60,96022,0,0.07253,67353,0,12.7
56,Liberal,male,caucasian,49,92592,0.00436,0.11507,90652,0.02404,78.7
60,Conservative,male,caucasian,30,95626,0,0.05976,115694,0,15
62,Liberal,male,black,54,90047,0,0.03333,41853,0.1372,93.1
66,Moderate,male,hispanic,28,92314,0.11083,0.01363,46619,0.02295,75.6
73,Conservative,male,caucasian,69,80011,0.05077,0.00973,58456,0,85.2
74,Conservative,male,caucasian,70,80128,0.02648,0.08921,53145,0.08182,2.5
77,Conservative,male,caucasian,58,80807,0.03529,0.07067,48173,0.07602,7.7
78,Moderate,male,hispanic,47,80014,0,0.0661,58529,0.00711,90
81,Moderate,male,caucasian,55,6804,0,0.1875,105333,0.01511,44.2
82,Conservative,male,caucasian,45,6339,0,0.0937,53065,0.16396,55.8
83,Liberal,male,caucasian,34,6339,0,0.11867,83842,0,74.4
84,Liberal,male,caucasian,37,6450,0.03045,0.0458,74531,0.03342,83.8
85,Moderate,male,caucasian,68,6473,0.01394,0.12259,76863,0.03396,54.4
86,Moderate,male,caucasian,57,6896,0.01887,0.26613,109130,0,10.1
89,Conservative,male,caucasian,38,6461,0,0.26647,107826,0.00506,20.1
90,Liberal,male,caucasian,23,6825,0.01639,0.23628,102723,0,72.5
91,Dont Know/ Refused,male,caucasian,30,6907,0,0.27039,111304,0,58.7
93,Liberal,male,caucasian,30,20015,0.13357,0.54231,76563,0.47712,77.5
94,Conservative,male,caucasian,74,33881,0.02817,0.09565,53416,0.36015,10.9
96,Conservative,male,caucasian,58,32935,0.0395,0.04518,41146,0.05822,9.4
97,Conservative,male,caucasian,70,34987,0.00659,0.09273,57933,0.05113,43.4
100,Conservative,male,caucasian,65,34465,0.00949,0.12909,55720,0,75.7
102,Conservative,male,black,46,33169,0.02239,0.01947,39712,0,90.6
103,Conservative,male,caucasian,46,33012,0.01158,0.06033,75417,0,10
106,Conservative,male,caucasian,74,32570,0.00962,0.10691,66969,0.01158,6.6
110,Moderate,male,caucasian,40,34746,0.00189,0.0873,68356,0.01177,53.7
112,Moderate,male,black,70,33782,0.02586,0.11286,50339,0.09444,88.9
114,Moderate,male,caucasian,66,33755,0,0.03297,40208,0,36.1
120,Moderate,male,caucasian,68,32714,0.01146,0.07947,68580,0.09745,48.3
121,Conservative,male,caucasian,68,32750,0.05469,0.05475,95819,0,10.9
123,Conservative,male,caucasian,49,33308,0,0.13053,51563,0.15371,27.8
129,Liberal,male,caucasian,39,32839,0.01984,0.04081,41003,0.69709,68.5
132,Moderate,male,caucasian,24,32825,0.01024,0.13912,63910,0.18748,31.7
134,Conservative,male,caucasian,23,33547,0,0.03357,67750,0,13.2
135,Moderate,male,caucasian,71,33967,0.01613,0.16604,85781,0.10032,35
140,Conservative,male,caucasian,44,30062,0,0.10876,56449,0.03211,11.7
147,Conservative,male,caucasian,68,30576,0,0.09259,34188,0.00978,10
151,Liberal,male,caucasian,27,30183,0.02588,0.09359,51715,0.01329,36.7
154,Moderate,male,caucasian,49,31406,0,0.08306,50612,0,22
158,Conservative,male,asian,37,96818,0.06495,0.10447,67066,0.22756,58.9
160,Moderate,male,caucasian,50,96740,0,0.06737,67155,0.05932,41.6
163,Moderate,male,caucasian,58,50441,0,0.02098,40994,0.07723,38.2
165,Moderate,male,caucasian,54,50322,0,0.17178,71146,0.19384,67.7
166,Moderate,male,caucasian,35,51601,0.07317,0.0177,32138,0.22804,42.5
169,Conservative,male,caucasian,58,83714,0.01135,0.08797,57203,0.08727,63.1
171,Moderate,male,caucasian,65,83686,0.00761,0.06272,50833,0.08087,19.7
172,Moderate,male,caucasian,57,60099,0,0.01604,42663,0.21657,63.6
174,Conservative,male,caucasian,63,61348,0,0.04457,36250,0.17642,16
178,Moderate,male,caucasian,77,61554,0.0924,0.04124,23100,0.71056,24.3
180,Conservative,male,caucasian,55,61554,0,0.01304,39423,0.07557,24.9
182,Liberal,male,caucasian,32,60060,0.01197,0.20888,80795,0.13807,71.1
183,Conservative,male,caucasian,38,60084,0,0.09533,85049,0.00585,43.4
185,Moderate,male,caucasian,40,61065,0.00239,0.05821,68403,0,35
191,Dont Know/ Refused,male,caucasian,25,61870,0.02837,0.01644,41944,0.03689,40.8
193,Liberal,male,caucasian,47,46032,0.00898,0.28854,134205,0.00044,20.7
194,Moderate,male,caucasian,34,46304,0.0029,0.05808,65523,0.0187,85.5
196,Conservative,male,caucasian,59,46929,0.12426,0.08934,35750,0.13147,14.9
197,Moderate,male,caucasian,32,46953,0,0.05556,32697,0.06225,71.6
198,Conservative,male,caucasian,48,47118,0.0092,0.06235,22476,0.08326,36.4
199,Dont Know/ Refused,male,caucasian,73,47715,0.0229,0.02611,62586,0.16085,25.3
200,Liberal,male,caucasian,58,47715,0.01478,0.1436,57639,0.13548,86.2
202,Conservative,male,caucasian,65,46237,0.00963,0.06538,58067,0.13542,11.4
203,Conservative,male,caucasian,62,66434,0,0.03476,18088,0.23028,22.6
206,Conservative,male,caucasian,43,66060,0.00579,0.07231,49875,0.01514,9.4
207,Conservative,male,caucasian,38,66604,0,0.04367,20994,0.19133,22
209,Moderate,male,caucasian,34,66090,0.01337,0.00581,39196,0.03515,60.6
211,Conservative,male,caucasian,70,40291,0.01296,0.05632,58851,0.19844,73.6
212,Moderate,male,caucasian,76,40213,0.05765,0.05039,52572,0.00878,58.3
214,Conservative,male,caucasian,72,41048,0,0.10607,70364,0,18.5
216,Dont Know/ Refused,male,caucasian,40,40505,0.02367,0.03,28125,0,14.3
217,Conservative,male,caucasian,43,40503,0.00969,0.12329,51620,0,11.7
226,Conservative,male,caucasian,59,70001,0,0.09392,39426,0.10348,21.7
231,Moderate,male,caucasian,66,2780,0.03675,0.13435,98384,0.04,83.7
233,Liberal,male,caucasian,45,1520,0,0.20749,83056,0,74.7
238,Conservative,male,caucasian,74,1960,0,0.09851,91103,0,34.8
241,Conservative,male,black,63,20747,0.02236,0.03914,53872,0.19538,14.9
243,Conservative,male,caucasian,63,20910,0.07465,0.3595,60417,0.61326,11.5
246,Conservative,male,caucasian,69,21502,0.01515,0.08486,63018,0.05599,7.7
250,Moderate,male,caucasian,72,49855,0.12467,0.12245,14083,0.43132,18.3
251,Conservative,male,caucasian,74,49525,0.00881,0.36585,83030,0.00356,26
252,Liberal,male,caucasian,69,49008,0,0.20152,33073,0.35135,86.9
253,Conservative,male,caucasian,66,49770,0.00701,0.06193,49089,0.0208,9.2
254,Moderate,male,caucasian,69,48170,0.02391,0.31892,90455,0.06403,45.5
255,Conservative,male,caucasian,39,48312,0.01191,0.15597,76438,0.01739,42.9
256,Conservative,male,caucasian,57,48505,0,0.06774,51004,0,65.7
257,Conservative,male,caucasian,56,48348,0,0.09659,87276,0,16.9
259,Conservative,male,caucasian,74,49749,0.03908,0.07024,40833,0.04489,11.5
260,Moderate,male,black,56,48223,0,0.14957,24571,0,92.9
261,Moderate,male,caucasian,36,49509,0.02765,0.11539,64519,0,41.6
264,Moderate,male,caucasian,29,48005,0.01307,0.05931,71849,0.01889,39.8
265,Moderate,male,caucasian,37,48080,0,0.08761,39212,0,51.1
266,Conservative,male,caucasian,22,49201,0,0.04314,46493,0.10024,32.2
267,Conservative,male,caucasian,67,55116,0,0.37344,83487,0,48.8
268,Conservative,male,caucasian,59,55126,0,0.19471,87130,0.10184,35.9
269,Conservative,male,caucasian,31,55115,0.02174,0.10168,57292,0.2636,52.2
274,Moderate,male,caucasian,48,65803,0,0.04502,46719,0,30
279,Conservative,male,caucasian,47,65804,0,0.30838,57652,0,43.9
285,Liberal,male,caucasian,22,63044,0,0.01061,50439,0.60323,73.2
292,Conservative,male,caucasian,54,27284,0.00696,0.09464,59643,0.00722,3.6
293,Liberal,male,black,32,28301,0.05346,0.08415,24348,0.48068,92.2
294,Moderate,male,caucasian,45,28088,0,0.0354,39766,0,76.3
296,Moderate,male,caucasian,50,27540,0.00746,0.13962,84896,0.0321,82.7
298,Conservative,male,caucasian,40,28152,0,0.18152,39236,0.0116,11.8
300,Conservative,male,caucasian,57,27217,0,0.01001,42731,0.00801,14.7
304,Conservative,male,caucasian,72,27317,0.00701,0.08122,62000,0,4.3
305,Conservative,male,caucasian,72,28147,0.01133,0.03908,56875,0,5.8
310,Conservative,male,caucasian,38,68034,0.00564,0.01712,51029,0,5.7
311,Conservative,male,caucasian,49,69337,0.12368,0.22404,34917,0.04235,4.9
315,Conservative,male,caucasian,76,8759,0,0.08267,63622,0,5.7
316,Moderate,male,caucasian,62,7821,0,0.08114,84053,0,54
317,Liberal,male,caucasian,66,7860,0.0619,0.0799,30349,0.51651,65.6
318,Conservative,male,caucasian,44,8865,0.0516,0.0071,39946,0.34196,17.8
325,Moderate,male,caucasian,49,87002,0.01826,0.06174,54111,0,75.9
326,Dont Know/ Refused,male,caucasian,31,89115,0,0.00472,37478,0.08579,42.3
327,Moderate,male,caucasian,73,13116,0.01968,0.14638,68780,0.04451,64.4
331,Liberal,male,caucasian,53,10028,0.18498,0.36917,83967,0.87348,86.1
334,Moderate,male,caucasian,76,11235,0,0.0779,13099,1,94.2
338,Moderate,male,caucasian,71,11788,0.01765,0.1395,84530,0.06727,69.6
341,Liberal,male,caucasian,46,14207,0.15385,0.05064,35417,0.66988,82.7
344,Moderate,male,caucasian,76,10305,0.04217,0.17747,42340,0.37672,79.5
345,Conservative,male,caucasian,35,14068,0.04587,0.16287,22652,0.45076,15.3
346,Conservative,male,caucasian,36,14810,0.01807,0.0273,37750,0.07082,81.3
347,Liberal,male,black,41,11550,0.04132,0.09116,85023,0.04429,77.6
348,Conservative,male,caucasian,30,11590,0.20588,0.0799,107386,0,17
350,Liberal,male,caucasian,25,10595,0.04849,0.25167,90387,0.03789,88.1
351,Dont Know/ Refused,male,hispanic,27,11385,0.02162,0.04973,81438,0.19101,78.7
352,Liberal,male,caucasian,65,12189,0.02529,0.14424,64705,0.13664,76.6
354,Moderate,male,caucasian,72,43623,0,0.06797,47596,0,82.2
357,Moderate,male,caucasian,66,43907,0.07492,0.09029,39276,0.10781,68.2
361,Liberal,male,caucasian,48,44035,0.04073,0.00686,45781,0.09812,80.8
364,Moderate,male,caucasian,38,43140,0.09824,0.03156,53026,0.26812,22.7
366,Moderate,male,caucasian,47,43725,0.05325,0.01936,27019,0.01036,55.8
368,Liberal,male,caucasian,30,45123,0,0.14578,30000,0.19265,40.3
369,Moderate,male,caucasian,28,43035,0.00632,0.27105,154531,0,19.4
370,Moderate,male,caucasian,29,43110,0.00979,0.08112,75417,0.02467,41.7
371,Moderate,male,black,30,45638,0.15018,0.05386,34643,0.21563,73.7
372,Conservative,male,caucasian,68,74525,0.02543,0.03858,30990,0.02664,47
373,Conservative,male,caucasian,61,73099,0.01087,0.0549,58309,0,13.3
374,Liberal,male,caucasian,69,73072,0,0.37357,116417,0,79
376,Moderate,male,caucasian,36,74017,0.02511,0.01142,32549,0.2068,37.7
382,Moderate,male,caucasian,54,97301,0.01158,0.04173,42935,0.12552,7
384,Liberal,male,caucasian,73,97223,0.06592,0.11125,49118,0.37643,90.8
392,Moderate,male,caucasian,61,15001,0.01158,0.04809,47102,0.13569,10.2
394,Liberal,male,caucasian,77,18925,0.01094,0.24834,120882,0,5.9
396,Moderate,male,caucasian,40,19040,0.00905,0.07448,81202,0.06028,86.7
397,Conservative,male,caucasian,38,16146,0,0.03284,26894,0.39382,36.7
399,Liberal,male,caucasian,58,17543,0.00859,0.0537,57305,0.16205,81.4
400,Moderate,male,caucasian,33,17055,0.04981,0.11216,60400,0.11743,51.7
402,Moderate,male,caucasian,73,19341,0,0.14882,76000,0.0674,2.2
403,Liberal,male,caucasian,61,15865,0.05741,0.05051,28875,0.12587,19.5
404,Dont Know/ Refused,male,caucasian,34,18447,0,0.03133,39282,0.16318,53.8
405,Conservative,male,caucasian,67,15905,0.02849,0.23173,77958,0.04225,11.4
406,Liberal,male,caucasian,60,18436,0.0569,0.07643,44194,0.05778,16
408,Conservative,male,caucasian,43,18421,0.07267,0.00699,23654,0.2684,64.3
410,Moderate,male,caucasian,21,19115,0.04078,0.07333,53316,0.41676,82.5
411,Liberal,male,caucasian,70,2878,0.014,0.11261,63287,0.0974,62.6
412,Conservative,male,caucasian,32,29075,0.02358,0.13574,73047,0,16
422,Dont Know/ Refused,male,caucasian,64,38201,0.02467,0.04388,52143,0.19415,53.9
428,Conservative,male,caucasian,59,37821,0,0.00934,15490,0.17761,33
430,Conservative,male,caucasian,71,76028,0,0.09422,83025,0.02309,13.6
431,Moderate,male,caucasian,43,78759,0.00681,0.18646,98500,0,81.2
432,Conservative,male,caucasian,60,78550,0,0.00679,38015,0.1805,37.9
433,Conservative,male,caucasian,72,78109,0,0.08169,59949,0,27.9
437,Moderate,male,caucasian,61,77084,0.02591,0.07,79950,0.10105,55.4
440,Liberal,male,caucasian,59,77381,0.01086,0.08578,64971,0.08213,30.4
444,Moderate,male,caucasian,69,78732,0.00242,0.29877,128802,0.08173,34.9
446,Moderate,male,caucasian,33,77505,0.00374,0.01849,55625,0,46.4
452,Moderate,male,caucasian,62,78613,0.00439,0.19833,98209,0.03366,49.7
453,Conservative,male,caucasian,33,76247,0.00296,0.04121,70258,0.01935,32.7
454,Moderate,male,black,41,76244,0.0029,0.09537,85833,0.02963,50.9
462,Moderate,male,caucasian,37,84088,0.03206,0.04931,41487,0.28567,14.9
465,Conservative,male,caucasian,58,24065,0,0.12278,45488,0,8.7
467,Moderate,male,caucasian,70,23320,0.00885,0.18761,90492,0.01907,12.7
469,Moderate,male,caucasian,60,23322,0.02538,0.11312,96500,0,48.9
470,Moderate,male,caucasian,41,24019,0.05049,0.02838,25682,0.25289,21.2
472,Conservative,male,caucasian,73,24541,0,0.19036,49375,0.0436,13.8
473,Conservative,male,caucasian,54,23846,0.00158,0.00677,56250,0,13.6
474,Liberal,male,caucasian,48,23452,0,0.01561,56000,0.27662,65.3
475,Conservative,male,caucasian,29,20120,0.01245,0.30168,164250,0,45.1
477,Conservative,male,black,30,23601,0,0.10075,44700,0.57048,67.8
479,Moderate,male,caucasian,38,23114,0,0.21307,124375,0.0919,85.6
483,Moderate,male,caucasian,61,98030,0.00598,0.07171,81310,0.03818,87.8
486,Moderate,male,caucasian,68,99224,0,0.07389,51106,0.0676,65.4
488,Moderate,male,caucasian,36,99202,0,0.05673,41250,0,42.3
489,Dont Know/ Refused,male,caucasian,54,98439,0.17353,0.02284,34063,0.64129,31.7
490,Conservative,male,caucasian,64,98023,0,0.13281,72240,0,53
491,Moderate,male,caucasian,66,98034,0,0.254,100799,0.01539,82.6
492,Moderate,male,caucasian,66,99109,0,0.09863,41167,0.0083,75.2
493,Moderate,male,caucasian,69,98632,0,0.08546,18705,0.79848,49.9
496,Liberal,male,caucasian,33,98292,0.045,0.13066,77639,0.08328,67.3
498,Moderate,male,caucasian,49,99148,0,0.09881,54420,0,32.3
501,Moderate,male,caucasian,76,53220,0,0.06087,62260,0.22566,45
502,Conservative,male,caucasian,73,53961,0.01385,0.02524,43625,0.01899,28.6
503,Liberal,male,caucasian,71,54457,0,0.06277,42459,0.00422,44.4
505,Moderate,male,caucasian,32,53017,0,0.04983,50645,0.05932,32.7
507,Conservative,male,caucasian,68,36203,0.01383,0.07944,60200,0,17.8
508,Conservative,male,caucasian,39,72762,0.01186,0.16372,54569,0.04953,10.3
518,Liberal,male,asian,63,85712,0.03991,0.09994,34032,0.31708,89.1
519,Liberal,male,caucasian,27,85233,0.00512,0.12456,78750,0.22661,87.3
524,Moderate,male,caucasian,34,94526,0.00889,0.179,106333,0.01796,32.5
525,Conservative,male,caucasian,69,94552,0,0.13712,74688,0.47106,38.5
526,Conservative,male,caucasian,42,95640,0.15989,0.10058,57049,0.28405,15.5
527,Conservative,male,caucasian,36,93611,0.02247,0.08097,88101,0,16.7
535,Conservative,male,caucasian,78,92691,0.02805,0.17472,80682,0,17.5
537,Liberal,male,caucasian,37,91761,0.02194,0.0523,77143,0,35.6
541,Conservative,male,caucasian,59,92126,0.01322,0.1787,58958,0.86862,10.2
542,Dont Know/ Refused,male,caucasian,54,94110,0.17727,0.22135,52604,0.36378,83.2
544,Liberal,male,asian,64,94131,0.00858,0.39068,89098,0.1206,99
545,Liberal,male,caucasian,34,95008,0.02681,0.13989,66204,0.24919,66.5
546,Conservative,male,hispanic,45,92243,0.01023,0.11,84712,0.00509,63.3
549,Conservative,male,caucasian,65,93307,0,0,31414,0.30187,10.7
550,Liberal,male,hispanic,63,92557,0,0.0789,80679,0,92.2
551,Liberal,male,caucasian,35,93111,0.03357,0.08954,79792,0.02925,63.6
552,Liberal,male,caucasian,49,93111,0.0398,0.35804,142083,0,95.5
553,Conservative,male,caucasian,66,96094,0.01495,0.08445,47370,0.0126,54.5
554,Conservative,male,caucasian,71,92003,0.03298,0.18638,64253,0.04888,5.6
558,Conservative,male,asian,30,91506,0,0.25343,67197,0.57778,83.8
559,Conservative,male,black,28,92553,0.0579,0.00947,34565,0.02718,75.5
564,Moderate,male,caucasian,49,95602,0.04067,0.10594,90202,0,4.3
566,Liberal,male,caucasian,40,95610,0.02158,0.13616,51250,0.50559,74.6
570,Moderate,male,caucasian,53,80260,0,0.04476,54071,0.21685,65
575,Liberal,male,asian,28,80021,0.01556,0.08719,62008,0.01007,87.3
576,Moderate,male,caucasian,39,80033,0.00563,0.07138,30941,0.53828,87.2
580,Conservative,male,caucasian,74,6002,0,0.07609,81250,0,41.7
581,Moderate,male,caucasian,48,6415,0.01936,0.1599,89688,0.04338,5.3
583,Moderate,male,caucasian,60,6514,0,0.05455,70096,0,72.4
584,Liberal,male,caucasian,35,6489,0,0.14725,60026,0.0755,85
585,Conservative,male,caucasian,49,6370,0.01169,0.12395,47500,0.25883,17.1
589,Conservative,male,caucasian,59,19966,0.00804,0.05084,46750,0.06411,37.9
592,Moderate,male,caucasian,73,33579,0.02389,0.09657,49594,0.20028,18.7
594,Conservative,male,caucasian,74,33955,0,0.30649,95625,0.05912,10
595,Conservative,male,caucasian,60,32312,0,0.3026,84023,0,12.4
596,Moderate,male,caucasian,29,32308,0,0.27907,45987,0.09524,79.1
597,Moderate,male,caucasian,48,32405,0,0.07939,66591,0.05676,17.4
599,Conservative,male,caucasian,59,32145,0.02604,0.13311,63630,0.06657,13.9
600,Liberal,male,caucasian,60,34219,0,0.16749,104922,0,58
601,Moderate,male,caucasian,50,33076,0.01233,0.20073,101198,0.05027,64.8
602,Conservative,male,caucasian,38,33323,0.00258,0.06197,69179,0,64.2
603,Liberal,male,caucasian,45,33334,0.05596,0.01722,55786,0,87.1
607,Moderate,male,caucasian,55,34990,0.0255,0.19135,72952,0.09079,12.9
608,Conservative,male,caucasian,69,32804,0.06389,0.14026,56542,0.13286,10.7
613,Moderate,male,caucasian,72,33782,0.02586,0.11286,50339,0.09444,56.6
615,Conservative,male,caucasian,77,33801,0.03343,0.00913,33484,0.25477,6.1
620,Conservative,male,caucasian,70,32724,0,0.11298,59694,0.05685,7.2
622,Moderate,male,caucasian,72,32708,0.03577,0.07218,46250,0.23802,46.3
623,Moderate,male,caucasian,57,33993,0,0.10356,68424,0,48.5
625,Liberal,male,caucasian,75,34606,0,0.09227,45104,0,73.3
626,Moderate,male,asian,49,32926,0.00912,0.14247,61317,0.02867,66
627,Moderate,male,caucasian,28,34638,0.00484,0.08906,64512,0.017,16.6
629,Moderate,male,caucasian,70,33437,0.00268,0.18142,64469,0.12253,68.3
630,Liberal,male,caucasian,55,33774,0.01638,0.10957,54485,0.01615,35.2
631,Moderate,male,caucasian,62,33993,0,0.04795,33887,0.15226,48.9
635,Moderate,male,other,33,31206,0,0.02513,14929,0.01205,25.3
637,Liberal,male,black,72,31091,0.00496,0.00401,21383,0.17208,61.7
638,Conservative,male,caucasian,37,30041,0.00998,0.12573,88040,0.02516,17.8
640,Conservative,male,caucasian,53,30655,0,0.06055,59639,0,6.8
641,Conservative,male,caucasian,58,30176,0.01488,0.01175,24225,0.05524,11.7
643,Moderate,male,caucasian,55,30319,0,0.14879,63277,0.50013,65.9
645,Moderate,male,caucasian,75,30228,0,0.12181,73047,0.00507,15.4
654,Liberal,male,caucasian,33,52302,0,0.11152,46383,0.10875,69
655,Dont Know/ Refused,male,caucasian,72,50022,NA,NA,NA,NA,64
656,Conservative,male,caucasian,71,52031,0.07513,0.03587,44464,0.2726,2.7
658,Liberal,male,caucasian,66,52240,0.06752,0.17921,41947,0.38301,89.8
660,Conservative,male,caucasian,59,60475,0.03125,0.02278,48295,0.32094,36.5
661,Conservative,male,caucasian,72,60462,0,0.10913,74436,0.12398,6.9
662,Moderate,male,caucasian,31,61354,0,0.09272,47891,0.03991,38.6
663,Moderate,male,caucasian,62,61329,0.02108,0.02632,41563,0.12354,67.8
666,Conservative,male,caucasian,70,61761,0.07059,0.06154,25570,0.58955,16.6
667,Moderate,male,caucasian,63,60056,0.02582,0.18289,83269,0.04142,74.1
669,Liberal,male,caucasian,53,60914,0.03232,0.05097,33975,0.37348,76.3
671,Moderate,male,caucasian,76,60417,0,0.1278,72344,0.01466,74.4
672,Conservative,male,caucasian,69,62959,0.14059,0.02083,35778,0.15122,12.7
673,Moderate,male,caucasian,61,61529,0,0.06597,51167,0.07926,60.1
674,Conservative,male,caucasian,60,60706,0,0.09703,63021,0,65.8
675,Liberal,male,caucasian,41,60453,0.01445,0.08577,87386,0,86.6
676,Conservative,male,caucasian,40,62249,0.0088,0.0687,66607,0.05856,18.6
677,Liberal,male,caucasian,63,60202,0.08065,0.33986,81923,0.01483,75.6
680,Conservative,male,caucasian,45,62712,0,0.01565,73452,0,13.8
683,Conservative,male,caucasian,37,60115,0.00667,0.06483,47778,0.05117,51.7
685,Conservative,male,caucasian,24,60089,0.00733,0.29626,112339,0,65.9
686,Moderate,male,caucasian,22,60435,0.09276,0.12711,61250,0.14273,50.1
687,Conservative,male,caucasian,75,46501,0.03649,0.03245,42179,0.07507,9.2
690,Moderate,male,caucasian,61,46143,0.0132,0.14243,95625,0,17.5
691,Conservative,male,caucasian,38,47630,0.00813,0.11814,87679,0.01117,34.9
692,Conservative,male,caucasian,67,47714,0,0.02811,31544,0,21.1
693,Conservative,male,caucasian,39,46550,0.18559,0.03295,64228,0.02111,18.1
695,Moderate,male,caucasian,52,46545,0.08116,0.03113,26701,0.12019,65.1
701,Moderate,male,caucasian,39,42038,0.02335,0.03599,39934,0.09042,39.8
702,Conservative,male,caucasian,39,42716,0,0.0422,38375,0,27.1
703,Conservative,male,caucasian,67,40245,0,0.15516,101983,0.0061,14.3
704,Moderate,male,caucasian,71,41091,0.00501,0.18205,77844,0.00973,58.2
706,Moderate,male,caucasian,56,41540,0,0.01569,44444,0,45.7
707,Dont Know/ Refused,male,caucasian,63,40509,0.01887,0.20342,53051,0.10972,55.6
710,Moderate,male,caucasian,64,2474,0.08475,0.3001,88856,0.61057,32.1
711,Moderate,male,caucasian,50,1970,0.16743,0.39072,67458,0.27961,73.6
712,Moderate,male,caucasian,68,2790,0.01161,0.04856,64886,0.03361,65
713,Moderate,male,hispanic,46,1040,0.13851,0.05347,14327,0.76216,79.8
715,Conservative,male,caucasian,59,2125,0.09623,0.06657,44688,0.53552,48.9
716,Conservative,male,caucasian,33,2360,0.00605,0.08163,74728,0,40.7
717,Moderate,male,caucasian,66,1970,0.03893,0.12836,73608,0.08839,74.2
718,Moderate,male,black,32,2124,0,0.14612,36111,0.36271,80.8
721,Moderate,male,caucasian,67,21030,0.01245,0.30373,70664,0.19426,94.2
723,Liberal,male,caucasian,71,21044,0.00834,0.27384,71061,0.07791,95.7
724,Conservative,male,black,52,21044,0.01364,0.32652,74307,0.31722,50.9
725,Liberal,male,black,30,21117,0,0.20278,71138,0.5077,64.1
726,Liberal,male,caucasian,46,4345,0.0063,0.08462,57361,0.00699,45.8
729,Dont Know/ Refused,male,caucasian,48,48114,0.04774,0.26254,93333,0,69.4
730,Moderate,male,caucasian,75,48187,0.03694,0.26772,93750,0,12.3
733,Conservative,male,caucasian,60,49028,0.05805,0.02194,31875,0.06604,11
736,Conservative,male,caucasian,70,49770,0.07303,0.09132,33173,0.45277,67.1
739,Moderate,male,caucasian,54,48089,0,0.043,33646,0.08307,13.1
740,Liberal,male,caucasian,48,48873,0.01836,0.0396,46712,0.06692,39.4
741,Liberal,male,caucasian,31,48193,0,0.16978,87778,0,82.2
742,Liberal,male,caucasian,30,49017,0.01129,0.12413,41065,0.23993,70.4
749,Liberal,male,caucasian,67,55412,0.06519,0.09014,47067,0.02434,53.8
750,Liberal,male,caucasian,77,55124,0,0.08142,68977,0.10813,45
755,Liberal,male,caucasian,69,NA,0.06388,0.11039,47933,0.05406,NA
756,Liberal,male,caucasian,56,55420,0.094,0.05498,54792,0,48.1
759,Conservative,male,caucasian,75,63367,0.00176,0.14791,95864,0.0163,29
761,Moderate,male,caucasian,42,64064,0,0.21611,100469,0,63.8
762,Conservative,male,caucasian,56,64086,0.00862,0.11953,81442,0.11631,32.5
767,Moderate,male,caucasian,67,63125,0.06042,0.06381,46217,0.00828,48.1
768,Moderate,male,caucasian,44,63042,0,0.09901,80849,0.0791,41.6
776,Conservative,male,caucasian,76,39466,0,0.04592,39907,0,9.9
777,Conservative,male,caucasian,65,59405,0.01529,0.10438,47778,0.05957,29.8
780,Conservative,male,black,67,28303,0.00787,0.14101,78500,0,86.1
783,Conservative,male,caucasian,69,28269,0.00402,0.16623,77522,0.00658,14.8
784,Conservative,male,caucasian,57,27560,0.03113,0.19377,49928,0.2739,9.6
788,Conservative,male,caucasian,54,28205,0,0.05039,28859,0.30982,35.6
794,Conservative,male,caucasian,57,68104,0.01303,0.01254,44702,0.16055,5
795,Moderate,male,caucasian,36,68152,0.13983,0.10749,37006,0.25778,20.3
796,Dont Know/ Refused,male,caucasian,46,68134,0,0.07498,62607,0,63.8
799,Moderate,male,caucasian,23,3244,0.00734,0.07526,61146,0.0531,46.7
800,Moderate,male,caucasian,43,7950,0,0.23931,115927,0.04607,70.5
801,Conservative,male,black,68,7050,0.01847,0.0451,45192,0.73308,53.2
804,Moderate,male,black,68,7018,0.08163,0.05382,49052,0.36776,87.2
